"","ScanID","Genotype","Subdirectory","RegType","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t","OrganName","GenotypeRegtype"
"386","Scan_0095","WT/WT","WT","IO",1,28070.2100640106,7868.5244140625,40418.53515625,13937227.971886,5751,1.2422159910202,161431778.078125,4.24346207445092,-7.80817097215156,-9.45021010520769,NA,"lung (left)","WT-IO"
"387","Scan_0095","WT/WT","WT","IO",2,25305.2267686937,2295.30932617188,39614.76953125,32126695.8308776,12964,2.80022406578064,328056959.829346,6.02020938255358,-7.97508825780287,-9.20415000731947,NA,"lung (right)","WT-IO"
"388","Scan_0095","WT/WT","WT","IO",3,22167.4908374118,8283.138671875,35905.38671875,16805608.2738185,2570,0.55511999130249,56970451.4521484,4.7987170427968,-4.79879163632966,-8.71168099945905,NA,"kidney (left)","WT-IO"
"389","Scan_0095","WT/WT","WT","IO",4,22895.3150442662,9816.787109375,33663.90234375,13788346.0495717,2815,0.608039975166321,64450311.8496094,6.11054347291339,-4.82870127825625,-8.72024930018263,NA,"kidney (right)","WT-IO"
"390","Scan_0095","WT/WT","WT","IO",5,17093.6526380926,1760.16259765625,34715.21875,70782999.23372,7961,1.7195760011673,136082568.651855,4.12640586334563,-5.47078885037467,-8.61176564752667,NA,"stomach","WT-IO"
"391","Scan_0095","WT/WT","WT","IO",6,33118.540872803,1058.10388183594,64264.53125,38093034.9903224,86807,18.7503128051758,2874921177.54541,5.34947754468188,-6.54095961709841,-8.05780587247744,NA,"liver","WT-IO"
"392","Scan_0095","WT/WT","WT","IO",7,31156.9334166284,17329.150390625,42176.95703125,19118914.6604971,408,0.088128000497818,12712028.8339844,4.79198266422046,-5.28110578144297,-9.36422986647663,NA,"adrenal (left)","WT-IO"
"393","Scan_0095","WT/WT","WT","IO",8,31127.5040677388,7726.27783203125,41675.42578125,25641304.3371504,384,0.0829439982771873,11952961.5620117,6.0146940612793,-5.36730063438414,-9.35366920471192,NA,"adrenal (right)","WT-IO"
"394","Scan_0095","WT/WT","WT","IO",9,22098.2733939035,8304.9169921875,32611.0625,15442300.8907531,560,0.120959997177124,12375033.1005859,5.1833503112793,-4.19238099152701,-6.48255759756905,NA,"rectum","WT-IO"
"395","Scan_0095","WT/WT","WT","IO",10,19982.6153607889,8250.1240234375,29431.455078125,23422624.305857,1630,0.35207998752594,32571663.0380859,5.20372914563512,-5.2144758644455,-6.8410194731168,NA,"bladder","WT-IO"
"396","Scan_0095","WT/WT","WT","IO",11,22863.9392639666,1895.35229492188,43705.5703125,38151298.6708347,6514,1.40702402591705,148935700.365479,4.98989291183194,-8.47216083932753,-7.77043947835327,NA,"heart","WT-IO"
"397","Scan_0095","WT/WT","WT","IO",12,26264.9411089239,12168.404296875,31910.142578125,5458228.74335118,381,0.0822959989309311,10006942.5625,4.76064755537378,-9.63204718950227,-8.42266895864893,NA,"thymus (left)","WT-IO"
"398","Scan_0095","WT/WT","WT","IO",13,26015.9848745841,14851.2431640625,30264.80078125,4596332.98937394,432,0.0933120027184486,11238905.4658203,5.2984614223904,-9.69879368993971,-8.31778378804525,NA,"thymus (right)","WT-IO"
"399","Scan_0095","WT/WT","WT","IO",14,19400.7703252199,933.747009277344,36275.32421875,15729690.3298617,142440,30.7670402526855,2763445725.12433,5.24646846629157,-13.2139392717045,-6.17362210593243,NA,"brain","WT-IO"
"400","Scan_0095","WT/WT","WT","IO",15,19504.5201481603,6199.796875,40460.05859375,7170150.32429803,32422,7.00315189361572,632375552.243652,5.19738878823956,-8.44538999114921,-9.63517827841004,NA,"spinal cord","WT-IO"
"402","Scan_0113","WT/WT","WT","IO",1,25486.3926222691,5021.3251953125,35674.76953125,14351807.3810879,5796,1.2519359588623,147719131.638672,4.32909720568925,-7.89018171616471,-9.42710832220686,NA,"lung (left)","WT-IO"
"403","Scan_0113","WT/WT","WT","IO",2,23706.2521736373,2148.68237304688,42319.2109375,27536005.812021,12988,2.80540800094604,307896803.231201,6.01479680034616,-7.91899075218521,-9.26681379009843,NA,"lung (right)","WT-IO"
"404","Scan_0113","WT/WT","WT","IO",3,21741.2338575082,5321.228515625,32293.27734375,15853667.6423092,1471,0.317735999822617,31981355.0043945,4.52923253425686,-4.90674510243311,-8.62345368380771,NA,"kidney (left)","WT-IO"
"405","Scan_0113","WT/WT","WT","IO",4,22986.4437341556,6457.36865234375,33493.96875,15887427.9684924,2564,0.553824007511139,58937241.734375,5.86612761237131,-4.91278766636542,-8.76978781820648,NA,"kidney (right)","WT-IO"
"406","Scan_0113","WT/WT","WT","IO",5,17051.8640504673,1815.41345214844,31670.201171875,54647388.9136742,6864,1.48262405395508,117043994.842407,3.98817198960097,-5.63022240011849,-8.38532458058614,NA,"stomach","WT-IO"
"407","Scan_0113","WT/WT","WT","IO",6,30631.2411378198,2739.13598632812,60745.6640625,29637604.3683775,84911,18.3407764434814,2600929316.25342,5.39631509499367,-6.61539626171743,-7.98665998881078,NA,"liver","WT-IO"
"408","Scan_0113","WT/WT","WT","IO",7,29798.6814022289,13066.2255859375,38039.94140625,17865189.5479846,340,0.0734400004148483,10131551.6767578,4.4945414877499,-5.36972342850179,-9.15593574882955,NA,"adrenal (left)","WT-IO"
"409","Scan_0113","WT/WT","WT","IO",8,30343.3473579545,16120.216796875,42634.58984375,22635754.0859024,275,0.0593999996781349,8344420.5234375,5.72718212946112,-5.47277904347506,-9.34102772743919,NA,"adrenal (right)","WT-IO"
"410","Scan_0113","WT/WT","WT","IO",9,21647.2433427947,7830.17529296875,30398.48046875,11243057.1326002,642,0.13867199420929,13897530.2260742,5.24906760099891,-4.18598346148694,-6.65658830517922,NA,"rectum","WT-IO"
"411","Scan_0113","WT/WT","WT","IO",10,17960.6839351214,1661.68041992188,29194.837890625,29321208.7914264,2295,0.495719999074936,41219769.6311035,5.30016893873028,-5.32652735007043,-6.80777235013671,NA,"bladder","WT-IO"
"412","Scan_0113","WT/WT","WT","IO",11,20256.0774374952,1236.62219238281,37215.49609375,32025536.8568309,7085,1.53035998344421,143514308.644653,5.12512395277543,-8.59821572789173,-7.85875973488149,NA,"heart","WT-IO"
"413","Scan_0113","WT/WT","WT","IO",12,24609.2449725116,13326.71875,28800.3359375,4126624.51399466,351,0.0758159980177879,8637844.98535156,5.04082253350151,-9.8843171942132,-8.52899105300247,NA,"thymus (left)","WT-IO"
"414","Scan_0113","WT/WT","WT","IO",13,24566.1274237575,12759.9267578125,29398.119140625,5914250.02761334,332,0.071712002158165,8155954.3046875,5.60028705826725,-9.94677729101064,-8.44359202097699,NA,"thymus (right)","WT-IO"
"415","Scan_0113","WT/WT","WT","IO",14,18525.8460124151,1506.37939453125,32532.0390625,14556079.6655835,141539,30.5724239349365,2622129718.75122,5.03108520943395,-13.1104204922497,-6.07936690000043,NA,"brain","WT-IO"
"416","Scan_0113","WT/WT","WT","IO",15,18385.1657249845,4788.9970703125,36307.0625,6965085.88339645,33849,7.3113842010498,622319474.625,5.25450920075897,-8.55706812197673,-9.68601375790907,NA,"spinal cord","WT-IO"
"418","Scan_0195","WT/WT","WT","IO",1,27478.402391547,3266.25317382812,35013.15234375,11611355.7216961,6298,1.36036801338196,173058978.261963,4.38907030175249,-7.85536142749313,-9.55075761571576,NA,"lung (left)","WT-IO"
"419","Scan_0195","WT/WT","WT","IO",2,25473.7874073472,2616.34375,39362.70703125,20910967.5301079,14658,3.16612792015076,373394775.816895,6.1006387885613,-7.93916271481813,-9.26336521115828,NA,"lung (right)","WT-IO"
"420","Scan_0195","WT/WT","WT","IO",3,22892.264891185,7549.37939453125,33874.4140625,16430264.5246305,2804,0.605664014816284,64189910.7548828,4.74322227989555,-4.94783335549683,-8.64064339337107,NA,"kidney (left)","WT-IO"
"421","Scan_0195","WT/WT","WT","IO",4,23249.2712879155,6598.0087890625,32611.5625,13404663.1915594,2980,0.643679976463318,69282828.4379883,6.11272111664842,-4.94717940955192,-8.6386803204838,NA,"kidney (right)","WT-IO"
"422","Scan_0195","WT/WT","WT","IO",5,17812.8623070535,2442.11108398438,35364.046875,57193578.4497508,7120,1.53791999816895,126827579.626221,4.12387840116696,-5.62810611191231,-8.61503753336351,NA,"stomach","WT-IO"
"423","Scan_0195","WT/WT","WT","IO",6,32603.7924181502,4459.88037109375,49693.67578125,26724886.514226,82082,17.7297115325928,2676184489.2666,5.38677019018068,-6.58240533912992,-8.06003648453424,NA,"liver","WT-IO"
"424","Scan_0195","WT/WT","WT","IO",7,30570.2726344385,16096.24609375,39648.015625,20249172.3911813,394,0.0851040035486221,12044687.4179688,4.74590995594934,-5.35271148463796,-9.34237558161548,NA,"adrenal (left)","WT-IO"
"425","Scan_0195","WT/WT","WT","IO",8,31303.1971796384,18880.212890625,40419,15055941.4238718,318,0.0686879977583885,9954416.703125,5.95463804712837,-5.43845039853509,-9.31692686980626,NA,"adrenal (right)","WT-IO"
"426","Scan_0195","WT/WT","WT","IO",9,25379.0440714152,11770.0751953125,35604.17578125,15538080.6188813,666,0.143856003880501,16902443.3515625,5.36049220317117,-4.47863227852831,-6.43664640065784,NA,"rectum","WT-IO"
"427","Scan_0195","WT/WT","WT","IO",10,21013.038565969,5840.02978515625,31343.06640625,23819670.2300703,1894,0.409103989601135,39798695.0439453,5.24467211698152,-5.56738148179703,-6.5981238971617,NA,"bladder","WT-IO"
"428","Scan_0195","WT/WT","WT","IO",11,22882.7516273419,2379.0078125,38541.1484375,44648379.2342549,6205,1.34028005599976,141987473.847656,5.06260031127928,-8.50131005219254,-7.87150303327773,NA,"heart","WT-IO"
"429","Scan_0195","WT/WT","WT","IO",12,27706.8272363744,16827.25,31838.193359375,4551289.59594437,422,0.0911519974470139,11692281.09375,4.98528277573427,-9.69008055144577,-8.52814121300569,NA,"thymus (left)","WT-IO"
"430","Scan_0195","WT/WT","WT","IO",13,27852.5344131098,17618.34375,31366.544921875,4023597.98855762,410,0.0885600000619888,11419539.109375,5.51186860396223,-9.8030735002378,-8.43791996690703,NA,"thymus (right)","WT-IO"
"431","Scan_0195","WT/WT","WT","IO",14,21801.4306721915,1622.52758789062,35151.30859375,15162543.7744389,121349,26.2113838195801,2645581810.63977,5.0922383305453,-12.7997817091148,-6.11615101466547,NA,"brain","WT-IO"
"432","Scan_0195","WT/WT","WT","IO",15,21251.7453693881,8590.875,31590.884765625,5530380.85606309,28867,6.23527193069458,613474133.578125,5.3004390891224,-8.4237516532813,-9.58711158160367,NA,"spinal cord","WT-IO"
"434","Scan_0082","MUT/MUT","KO","IO",1,26801.715538992,4214.46826171875,38795.37890625,33045949.2458389,4544,0.981504023075104,121786995.40918,4.39006157888494,-8.05132792311654,-9.47247862372614,NA,"lung (left)","KO-IO"
"435","Scan_0082","MUT/MUT","KO","IO",2,22951.7507599812,1444.54528808594,43356.4375,84086807.8770093,11224,2.42438411712646,257610450.530029,6.16200195062367,-8.0743651835644,-9.06462240766986,NA,"lung (right)","KO-IO"
"436","Scan_0082","MUT/MUT","KO","IO",3,17999.7573078565,2432.94921875,35203.7109375,60981891.6262219,3775,0.815400004386902,67949083.8371582,4.51555925167665,-5.11602720723184,-8.79856270636756,NA,"kidney (left)","KO-IO"
"437","Scan_0082","MUT/MUT","KO","IO",4,18588.7634460862,880.4052734375,39586.5078125,78363610.5062989,4144,0.895103991031647,77031835.7205811,6.32437251205149,-5.07461844326447,-8.63525161301309,NA,"kidney (right)","KO-IO"
"438","Scan_0082","MUT/MUT","KO","IO",5,15661.3719337693,1316.08447265625,41680.38671875,70939160.4662261,9455,2.04227995872498,148078271.633789,3.96142421397625,-6.01014863147561,-8.76375809617131,NA,"stomach","KO-IO"
"439","Scan_0082","MUT/MUT","KO","IO",6,34295.6085567624,1232.43444824219,54060.296875,57918699.8636271,114267,24.6816711425781,3918856302.95557,5.31829576140894,-6.62002070284217,-7.66535612957767,NA,"liver","KO-IO"
"440","Scan_0082","MUT/MUT","KO","IO",7,21226.1870046649,4375.1845703125,30824.607421875,31153976.4103561,623,0.134568005800247,13223914.5039062,4.52778169169666,-5.59700819858961,-9.39988183512916,NA,"adrenal (left)","KO-IO"
"441","Scan_0082","MUT/MUT","KO","IO",8,24332.3031852816,8463.1513671875,36989.890625,26145241.0574176,810,0.174960002303123,19709165.5800781,6.18385957053855,-5.65708072697674,-9.29551526952664,NA,"adrenal (right)","KO-IO"
"442","Scan_0082","MUT/MUT","KO","IO",9,20432.0231986856,1565.09191894531,29482.1640625,13959375.2425046,848,0.183167994022369,17326355.6724854,5.25638333014721,-4.13323813438417,-6.85430894527796,NA,"rectum","KO-IO"
"443","Scan_0082","MUT/MUT","KO","IO",10,18250.7582511706,803.750122070312,36829.5390625,82066613.4190965,2527,0.545831978321075,46119666.100708,5.23313137578267,-5.16152018820291,-6.80656115910443,NA,"bladder","KO-IO"
"444","Scan_0082","MUT/MUT","KO","IO",11,20801.226151501,3256.546875,43356.38671875,69828353.9396296,12213,2.63800811767578,254045374.988281,5.03974990597347,-8.62030734342355,-7.45542656623293,NA,"heart","KO-IO"
"445","Scan_0082","MUT/MUT","KO","IO",12,26482.0219180919,8685.7119140625,31828.3515625,8955091.36529708,349,0.0753839984536171,9242225.64941406,4.88490403620765,-10.2129122031521,-8.38766320542826,NA,"thymus (left)","KO-IO"
"446","Scan_0082","MUT/MUT","KO","IO",13,24770.7724874206,8339.798828125,31346.779296875,21976292.0471277,295,0.0637200027704239,7307377.88378906,5.67399014178778,-10.2091661004858,-8.25429367505093,NA,"thymus (right)","KO-IO"
"447","Scan_0082","MUT/MUT","KO","IO",14,20845.4195957086,2197.53442382812,37214.30859375,15998285.2068548,128699,27.7989845275879,2682784656.5481,5.2911733693445,-13.4497618350356,-6.38689032409657,NA,"brain","KO-IO"
"448","Scan_0082","MUT/MUT","KO","IO",15,20757.4170406129,7440.2109375,39068.3828125,10016687.5945927,31157,6.72991180419922,646738842.734375,5.4052729691095,-8.13035455284521,-9.64810585317753,NA,"spinal cord","KO-IO"
"450","Scan_0105","MUT/MUT","KO","IO",1,25955.34747457,908.933959960938,65553.5625,115498720.071431,4239,0.915624022483826,110024717.944702,4.37922309967278,-8.39626449673376,-9.32934164367136,NA,"lung (left)","KO-IO"
"451","Scan_0105","MUT/MUT","KO","IO",2,14815.1673980047,-26.115909576416,38970.60546875,121868914.221088,10281,2.22069597244263,152314736.018887,6.06580194536172,-8.49146800015585,-9.18193477043985,NA,"lung (right)","KO-IO"
"452","Scan_0105","MUT/MUT","KO","IO",3,19374.4912518368,1260.67272949219,40010.79296875,34477559.8418461,2528,0.546047985553741,48978713.8846436,4.58981075431727,-5.46346756476391,-8.94711659395236,NA,"kidney (left)","KO-IO"
"453","Scan_0105","MUT/MUT","KO","IO",4,20726.2022688556,1353.56555175781,35088.1875,27978934.0173168,3103,0.670247972011566,64313405.6402588,6.32031478114718,-5.80801375475155,-8.91866049338416,NA,"kidney (right)","KO-IO"
"454","Scan_0105","MUT/MUT","KO","IO",5,14551.6470636112,2072.73657226562,40889.90625,55515406.0277021,8219,1.7753039598465,119599987.21582,3.90882053271742,-6.28136853345939,-8.81377138791501,NA,"stomach","KO-IO"
"455","Scan_0105","MUT/MUT","KO","IO",6,30238.7377177549,1116.78234863281,64242.5625,54429087.6197939,94863,20.4904079437256,2868537376.11938,5.24403087957266,-7.01420572712349,-7.72964609209825,NA,"liver","KO-IO"
"456","Scan_0105","MUT/MUT","KO","IO",7,21053.8651359543,6214.0712890625,29285.3984375,10796331.847542,511,0.110376000404358,10758525.0844727,4.62799365765894,-6.0432356882002,-9.36870436860622,NA,"adrenal (left)","KO-IO"
"457","Scan_0105","MUT/MUT","KO","IO",8,23838.3365008068,12046.30859375,31388.099609375,7880619.53240797,397,0.0857520028948784,9463819.59082031,6.19870106694681,-6.39970224017764,-9.33956695345249,NA,"adrenal (right)","KO-IO"
"458","Scan_0105","MUT/MUT","KO","IO",9,18549.7822408711,8694.65625,28292.169921875,9066575.55181778,546,0.117936000227928,10128181.1035156,5.47189701457602,-4.43888373877975,-7.20366748767896,NA,"rectum","KO-IO"
"459","Scan_0105","MUT/MUT","KO","IO",10,22755.3792072665,5234.603515625,49346.3515625,45910304.3463326,1262,0.272592008113861,28717288.5595703,5.3706446852888,-5.31073219143644,-7.17832327563102,NA,"bladder","KO-IO"
"460","Scan_0105","MUT/MUT","KO","IO",11,19108.0535091342,1059.79760742188,52638.55078125,93397391.2391991,6966,1.50465595722198,133106700.744629,4.88568902790291,-8.82745109734716,-7.67919313343712,NA,"heart","KO-IO"
"461","Scan_0105","MUT/MUT","KO","IO",12,14799.4775305742,2396.37280273438,46018.57421875,56648903.5427592,604,0.130464002490044,8938884.4284668,5.07416322518658,-10.0269715780927,-8.387654097096,NA,"thymus (left)","KO-IO"
"462","Scan_0105","MUT/MUT","KO","IO",13,25278.5335878314,10096.1865234375,38335.15625,12651885.5653989,396,0.085536003112793,10010299.3007812,5.68814576582475,-10.0014578313538,-8.37979136380283,NA,"thymus (right)","KO-IO"
"463","Scan_0105","MUT/MUT","KO","IO",14,9638.09947296783,-414.569458007812,43416.3046875,73033602.4711613,140150,30.2723999023438,1350779641.13644,5.21415906975195,-13.8842177098393,-5.41164615574732,NA,"brain","KO-IO"
"464","Scan_0105","MUT/MUT","KO","IO",15,19587.6099995976,1588.7470703125,43809.546875,12250724.9664926,36477,7.87903213500977,714497249.955322,5.34575879470659,-9.07433762858641,-9.57010994562428,NA,"spinal cord","KO-IO"
"466","Scan_0110","MUT/MUT","KO","IO",1,20028.0436097381,1430.02502441406,47414.74609375,90867017.5457353,4618,0.997488021850586,92489505.3897705,4.30725773873704,-8.07460506812171,-9.30562033344721,NA,"lung (left)","KO-IO"
"467","Scan_0110","MUT/MUT","KO","IO",2,14774.3204227858,-94.7150039672852,48752.12890625,105392471.252287,8000,1.72800004482269,118194563.382286,5.92120031127936,-8.15798563438416,-9.06551045471176,NA,"lung (right)","KO-IO"
"468","Scan_0110","MUT/MUT","KO","IO",3,22211.2487167547,2161.86181640625,34292.125,26656613.6408672,2268,0.48988801240921,50375112.0895996,4.50129872397772,-5.47753046242649,-8.98982743883884,NA,"kidney (left)","KO-IO"
"469","Scan_0110","MUT/MUT","KO","IO",4,22524.5538656237,1243.50842285156,33643.55859375,30808620.4714797,2807,0.606311976909637,63226422.7008057,6.19781655638083,-5.48537163990609,-8.81806775075756,NA,"kidney (right)","KO-IO"
"470","Scan_0110","MUT/MUT","KO","IO",5,16506.8658970901,1594.6083984375,32572.99609375,57380527.1765589,5117,1.10527205467224,84465632.7954102,4.08364232808603,-6.26820906461676,-8.81726289364076,NA,"stomach","KO-IO"
"471","Scan_0110","MUT/MUT","KO","IO",6,30411.2617893846,550.151062011719,47941.91796875,38787693.0041555,86611,18.7079753875732,2633949794.84039,5.46096744709361,-6.78511369002996,-7.71975380820638,NA,"liver","KO-IO"
"472","Scan_0110","MUT/MUT","KO","IO",7,22255.566506522,4888.96240234375,32596.755859375,38346245.9989122,336,0.0725760012865067,7477870.34619141,4.68717173985072,-6.05788099152702,-9.31641474042621,NA,"adrenal (left)","KO-IO"
"473","Scan_0110","MUT/MUT","KO","IO",8,25158.5762505243,8287.123046875,44185.2734375,24601322.2595772,298,0.0643680021166801,7497255.72265625,5.90618420389676,-6.04979014780698,-9.17982797149044,NA,"adrenal (right)","KO-IO"
"474","Scan_0110","MUT/MUT","KO","IO",9,17163.0581313477,3806.49658203125,26481.6171875,17840874.9463846,500,0.108000002801418,8581529.06567383,5.29744031127928,-4.69996813438417,-7.29518045471192,NA,"rectum","KO-IO"
"475","Scan_0110","MUT/MUT","KO","IO",10,20854.4952479883,1781.22082519531,30004.06640625,33818499.4500233,783,0.169128000736237,16329069.7791748,5.31315969825246,-5.46686361331134,-7.14717555049742,NA,"bladder","KO-IO"
"476","Scan_0110","MUT/MUT","KO","IO",11,16051.549414385,374.891784667969,48414.96875,77676011.2160106,6245,1.34891998767853,100241926.092834,4.76270599582692,-8.59173232974059,-7.80961478617703,NA,"heart","KO-IO"
"477","Scan_0110","MUT/MUT","KO","IO",12,26839.5272460937,14868.40234375,31446.23046875,7763169.49376571,250,0.0540000014007092,6709881.81152344,4.81708031127929,-9.78592813438415,-8.43494045471193,NA,"thymus (left)","KO-IO"
"478","Scan_0110","MUT/MUT","KO","IO",13,26050.2759639107,10214.87109375,31381.794921875,13246216.5946599,247,0.0533519983291626,6434418.16308594,5.41900516957889,-9.70578368094285,-8.39466806604793,NA,"thymus (right)","KO-IO"
"479","Scan_0110","MUT/MUT","KO","IO",14,14563.7902541525,-279.923248291016,30284.810546875,47750140.8597848,96928,20.9364471435547,1411639061.75449,5.05133471207184,-13.1048389102173,-5.79823862737658,NA,"brain","KO-IO"
"480","Scan_0110","MUT/MUT","KO","IO",15,19116.3601269156,2388.83544921875,32701.685546875,16231750.2424105,28655,6.18947982788086,547779299.436768,5.18994562623312,-8.85604283687952,-9.53453992426317,NA,"spinal cord","KO-IO"
"482","Scan_0125","MUT/MUT","KO","IO",1,26232.2497709589,4723.90087890625,34759.72265625,15174396.0329461,3929,0.848663985729218,103066509.350098,4.51071026292093,-8.21283631458265,-9.46301402050482,NA,"lung (left)","KO-IO"
"483","Scan_0125","MUT/MUT","KO","IO",2,21791.1449746903,2199.58032226562,42314.55859375,68189980.1163749,8401,1.81461596488953,183067408.932373,6.12729213368155,-8.242564553858,-9.14297756458011,NA,"lung (right)","KO-IO"
"484","Scan_0125","MUT/MUT","KO","IO",3,21926.4965177958,4265.93115234375,34431.31640625,23433659.8640644,3185,0.687960028648376,69835891.4091797,4.68865996591038,-5.32199519874838,-9.06079150651728,NA,"kidney (left)","KO-IO"
"485","Scan_0125","MUT/MUT","KO","IO",4,23233.9372824973,4861.65966796875,35641.1015625,17307804.8081878,2997,0.647351980209351,69632110.0356445,6.46080251348151,-5.54833197822802,-8.97270245671385,NA,"kidney (right)","KO-IO"
"486","Scan_0125","MUT/MUT","KO","IO",5,14856.8585180914,1072.80981445312,33472.875,52232030.8320943,9194,1.98590397834778,136593957.215332,4.00411260190358,-6.25667216744912,-8.89274309121403,NA,"stomach","KO-IO"
"487","Scan_0125","MUT/MUT","KO","IO",6,30759.3026280704,98.3965377807617,55300.15234375,38078279.3843353,104201,22.5074157714844,3205150093.14756,5.21221054534587,-6.94367777747798,-7.72172913965415,NA,"liver","KO-IO"
"488","Scan_0125","MUT/MUT","KO","IO",7,22952.7841516916,5073.98046875,33493.14453125,18492427.316515,593,0.128087997436523,13611001.0019531,4.77411464517473,-5.94418459306882,-9.53248797579117,NA,"adrenal (left)","KO-IO"
"489","Scan_0125","MUT/MUT","KO","IO",8,23751.5087148932,10507.8583984375,33134.6484375,14528164.9793401,395,0.0853200033307076,9381845.94238281,6.25606866570968,-6.12342484324491,-9.34867513825623,NA,"adrenal (right)","KO-IO"
"490","Scan_0125","MUT/MUT","KO","IO",9,18209.2753963276,6281.99462890625,26624.974609375,11120142.9181433,685,0.147960007190704,12473353.6464844,5.40718425288513,-4.36828375482209,-7.2372406006973,NA,"rectum","KO-IO"
"491","Scan_0125","MUT/MUT","KO","IO",10,17842.2248126752,791.693237304688,31349.65234375,60907674.4489103,1895,0.409319996833801,33811016.0200195,5.22420453291518,-5.32194459876412,-7.09152367370924,NA,"bladder","KO-IO"
"492","Scan_0125","MUT/MUT","KO","IO",11,20149.2530865813,429.250305175781,47379.84375,49327481.1276937,6981,1.50789594650269,140661935.797424,5.2145263963674,-8.77556677641263,-7.58980659996328,NA,"heart","KO-IO"
"493","Scan_0125","MUT/MUT","KO","IO",12,26368.1975599628,13397.052734375,30840.21484375,8070727.03204117,428,0.092448003590107,11285588.5556641,4.86224517109237,-9.98930121849629,-8.31299017433808,NA,"thymus (left)","KO-IO"
"494","Scan_0125","MUT/MUT","KO","IO",13,7820.51333078322,2090.43676757812,27152.3671875,9727840.61146338,277,0.0598319992423058,2166282.19262695,5.47202991416738,-9.90080582391482,-8.1579206713184,NA,"thymus (right)","KO-IO"
"495","Scan_0125","MUT/MUT","KO","IO",14,17805.8279357998,544.713256835938,33995.6796875,25799347.1596468,132041,28.5208568572998,2351099326.47095,5.18153273378362,-13.3094396267233,-6.22296134337327,NA,"brain","KO-IO"
"496","Scan_0125","MUT/MUT","KO","IO",15,20189.9737443412,7280.09619140625,31162.37890625,5591480.55084865,33269,7.18610382080078,671700236.500488,5.43549772328404,-8.49716359803023,-9.72620978772232,NA,"spinal cord","KO-IO"
"498","Scan_0162","MUT/MUT","KO","IO",1,20792.0201083892,2313.89233398438,29081.640625,20928955.9792718,4745,1.02491998672485,98658135.4143066,4.29879841454589,-7.93060826083305,-9.62459718811592,NA,"lung (left)","KO-IO"
"499","Scan_0162","MUT/MUT","KO","IO",2,15276.9115425367,846.156311035156,28634.82421875,55543161.5015728,10370,2.23991990089417,158421572.696106,6.20850195062367,-8.09595390101866,-9.36613536310177,NA,"lung (right)","KO-IO"
"500","Scan_0162","MUT/MUT","KO","IO",3,18460.503457445,4203.0361328125,29183.0703125,15569245.0205709,2313,0.499608010053635,42699144.4970703,4.42664181581887,-5.31338567005212,-8.88940343785077,NA,"kidney (left)","KO-IO"
"501","Scan_0162","MUT/MUT","KO","IO",4,20056.1516291686,4286.82861328125,30879.30859375,19903075.2201474,1519,0.328103989362717,30465294.324707,6.12847522898832,-5.279945672238,-8.76280052054463,NA,"kidney (right)","KO-IO"
"502","Scan_0162","MUT/MUT","KO","IO",5,12460.1204495634,1832.13317871094,26471.89453125,37148852.4320372,8316,1.79625594615936,103618361.658569,3.89564215832115,-6.08337702327299,-8.80696308097431,NA,"stomach","KO-IO"
"503","Scan_0162","MUT/MUT","KO","IO",6,24630.2637587611,3164.07275390625,35391.24609375,17087417.4840465,119249,25.7577838897705,2937134322.96851,5.49829372589901,-6.62515749010178,-7.67183337825852,NA,"liver","KO-IO"
"504","Scan_0162","MUT/MUT","KO","IO",7,17920.6231284677,5672.89306640625,23318.5625,10963547.2087465,383,0.0827279984951019,6863598.65820312,4.5545272042297,-5.76605471401862,-9.30960384896779,NA,"adrenal (left)","KO-IO"
"505","Scan_0162","MUT/MUT","KO","IO",8,20692.1290698626,9927.40625,27369.80859375,9858333.16660855,191,0.0412559993565083,3952196.65234375,6.02907151546779,-5.71956666841557,-9.17090987879565,NA,"adrenal (right)","KO-IO"
"506","Scan_0162","MUT/MUT","KO","IO",9,15011.3673893776,7079.1875,26319.302734375,11767712.8722089,595,0.128519997000694,8931763.59667969,5.19581039531291,-4.27537889068668,-7.16996095891361,NA,"rectum","KO-IO"
"507","Scan_0162","MUT/MUT","KO","IO",10,19477.3808814692,2676.43994140625,25737.572265625,8740490.62764496,1547,0.334152013063431,30131508.2236328,5.18148331063286,-5.20711256877328,-7.00971790784701,NA,"bladder","KO-IO"
"508","Scan_0162","MUT/MUT","KO","IO",11,14579.1447551897,1409.13452148438,26412.65625,28819030.3019183,10303,2.2254478931427,150208928.41272,4.7658836268185,-8.5468971414694,-8.01784982868081,NA,"heart","KO-IO"
"509","Scan_0162","MUT/MUT","KO","IO",12,11593.2924810542,4070.51977539062,21979.7734375,13669261.0473481,417,0.0900719985365868,4834402.96459961,5.16147800912102,-9.82866079625463,-8.72998103025154,NA,"thymus (left)","KO-IO"
"510","Scan_0162","MUT/MUT","KO","IO",13,22147.7085301373,7767.04931640625,26643.384765625,5388118.64886919,502,0.108432002365589,11118149.6821289,5.74473576944663,-9.98492638139609,-8.57587973758047,NA,"thymus (right)","KO-IO"
"511","Scan_0162","MUT/MUT","KO","IO",14,17217.7622476932,2544.30126953125,27056.92578125,8298939.23193939,131497,28.4033527374268,2264084082.28491,5.20264907284729,-13.1273980106546,-6.36372113198966,NA,"brain","KO-IO"
